IH79 TAI-UT1: USNO data from floppy thru 47104; Princeton updates...
     44989 200277  200337  200439  200553  200660  200788
     45019 200894  200997  201127  201235  201353  201469
     45049 201569  201698  201832  201955  202093  202209
     45079 202325  202476  202604  202733  202849  202936
     45109 203046  203164  203270  203387  203477  203559
     45139 203663  203748  203843  203915  203969  204047
     45169 204128  204199  204281  204334  204395  204478
     45199 204552  204660  204757  204835  204948  205061
     45229 205172  205298  205398  205512  205646  205755
     45259 205885  205998  206094  206220  206337  206459
     45289 206593  206698  206816  206955  207075  207211
     45319 207322  207428  207566  207705  207850  207979
     45349 208077  208200  208351  208509  208702  208848
     45379 208975  209130  209272  209433  209597  209723
     45409 209864  210014  210154  210326  210466  210596
     45439 210746  210873  211013  211153  211262  211392
     45469 211528  211647  211787  211889  211984  212107
     45499 212206  212318  212411  212470  212547  212624
     45529 212691  212779  212829  212883  212967  213040
     45559 213146  213236  213302  213392  213472  213552
     45589 213660  213732  213819  213931  214024  214149
     45619 214258  214344  214463  214573  214689  214833
     45649 214942  215060  215188  215293  215421  215524
     45679 215605  215716  215817  215922  216034  216100
     45709 216184  216278  216352  216452  216519  216566
     45739 216646  216719  216810  216911  216974  217061
     45769 217156  217243  217379  217480  217570  217680
     45799 217762  217864  217980  218064  218168  218268
     45829 218345  218459  218534  218599  218678  218728
     45859 218797  218868  218903  218959  219009  219043
     45889 219103  219122  219142  219181  219204  219263
     45919 219321  219348  219409  219469  219532  219633
     45949 219688  219749  219821  219874  219972  220066
     45979 220135  220227  220303  220381  220504  220586
     46009 220678  220771  220835  220934  221026  221098
     46039 221194  221265  221333  221426  221478  221550
     46069 221631  221699  221804  221888  221955  222032
     46099 222080  222151  222244  222304  222382  222464
     46129 222530  222649  222743  222834  222944  223026
     46159 223124  223242  223316  223414  223504  223578
     46189 223702  223788  223864  223950  224005  224079
     46219 224174  224234  224310  224365  224403  224478
     46249 224518  224551  224589  224599  224637  224684
     46279 224703  224748  224774  224795  224860  224892
     46309 224940  224995  225029  225106  225188  225248
     46339 225337  225408  225482  225604  225686  225785
     46369 225885  225954  226058  226159  226235  226333
     46399 226402  226474  226584  226655  226739  226809
     46429 226850  226924  226992  227050  227133  227187
     46459 227253  227349  227413  227505  227583  227640
     46489 227727  227794  227855  227932  227972  228030
     46519 228122  228181  228275  228357  228421  228529
     46549 228612  228691  228786  228843  228911  228994
     46579 229033  229092  229121  229133  229186  229219
     46609 229260  229307  229319  229355  229403  229423
     46639 229473  229491  229504  229560  229588  229632
     46669 229679  229694  229744  229806  229851  229938
     46699 229997  230060  230167  230237  230326  230413
     46729 230467  230553  230638  230698  230786  230840
     46759 230895  230986  231041  231115  231177  231213
     46789 231285  231360  231423  231507  231548  231598
     46819 231678  231727  231812  231882  231933  232025
     46849 232109  232196  232309  232382  232468  232571
     46879 232639  232745  232828  232890  232989  233067
     46909 233145  233241  233293  233363  233451  233505
     46939 233594  233655  233698  233775  233826  233883
     46969 233942  233959  233996  234039  234057  234111
     46999 234126  234133  234174  234193  234234  234284
     47029 234301  234354  234415  234460  234551  234603
     47059 234659  234750  234813  234906  235002  235059
     47089 235147  235234  235304  235415  235487  235564
     47119 235667  235740  235841  235931  235985  236067
     47149 236147  236221  236328  236390  236463  236553
     47179 236608  236695  236758  236801  236886  236968
     47209 237057  237183  237261  237354  237456  237520
     47239 237622  237702  237767  237872  237963  238059
     47269 238182  238249  238329  238418  238481  238587
     47299 238667  238726  238811  238868  238934  239008
     47329 239031  239068  239102  239107  239151  239162
     47359 239172  239212  239228  239266  239313  239318
     47389 239353  239388  239406  239473  239498  239524
     47419 239580  239614  239682  239766  239814  239895
     47449 239970  240031  240141  240210  240285  240379
     47479 240447  240545  240647  240713  240805  240877
     47509 240936  241026  241070  241124  241190  241234
     47539 241307  241375  241420  241507  241573  241640
     47569 241743  241795  241853  241936  241983  242087
     47599 242181  242249  242341  242414  242484  242579
     47629 242644  242724  242829  242900  243020  243113
     47659 243179  243274  243347  243417  243541  243597
     47689 243665  243721  243752  243829  243864  243893
     47719 243946  243980  244039  244116  244141  244198
     47749 244244  244283  244372  244432  244470  244550
     47779 244580  244647  244744  244794  244883  244959
     47809 245016  245145  245237  245344  245459  245542
     47839 245650  245770  245870  245987  246098  246190
     47869 246314  246401  246495  246596  246665  246756
     47899 246854  246920  247014  247084  247165  247298
     47929 247403  247528  247655  247745  247862  247974
     47959 248068  248194  248294  248409  248565  248670
     47989 248793  248910  249002  249132  249249  249333
     48019 249438  249516  249607  249734  249820  249920
     48049 250002  250064  250160  250246  250317  250402
     48079 250455  250513  250589  250628  250696  250758
     48109 250804  250895  250972  251053  251155  251221
     48139 251303  251412  251487  251599  251694  251781
     48169 251912  252016  252120  252232  252318  252435
     48199 252574  252672  252800  252898  252992  253125
     48229 253240  253359  253466  253539  253641  253758
     48259 253857  253986  254087  254185  254307  254403
     48289 254521  254638  254728  254849  254967  255076
     48319 255218  255316  255416  255554  255663  255791
     48349 255918  256016  256139  256258  256368  256504
     48379 256607  256715  256853  256961  257077  257162
     48409 257242  257342  257451  257552  257650  257699
     48439 257753  257824  257873  257956  258019  258064
     48469 258136  258192  258253  258343  258400  258474
     48499 258571  258654  258779  258881  258963  259078
     48529 259186  259294  259413  259492  259582  259691
     48559 259790  259923  260030  260128  260254  260365
     48589 260493  260626  260725  260841  260964  261066
     48619 261192  261288  261389  261518  261634  261775
     48649 261911  262017  262146  262272  262383  262526
     48679 262635  262746  262884  263009  263167  263325
     48709 263449  263594  263731  263861  264029  264158
     48739 264280  264414  264520  264648  264769  264866
     48769 264980  265078  265164  265267  265338  265418
     48799 265507  265571  265653  265716  265762  265833
     48829 265903  265977  266077  266143  266222  266314
     48859 266396  266519  266618  266693  266796  266885
     48889 266982  267108  267201  267310  267429  267535
     48919 267683  267811  267920  268043  268154  268278
     48949 268421  268531  268652  268782  268903  269050
     48979 269165  269274  269407  269531  269666  269802
     49009 269908  270033  270164  270289  270451  270576
     49039 270698  270837  270953  271088  271241  271368
     49069 271509  271642  271762  271922  272062  272202
     49099 272347  272477  272630  272786  272906  273034
     49129 273152  273265  273404  273508  273612  273719
     49159 273807  273914  274012  274083  274162  274233
     49189 274306  274413  274489  274577  274671  274746
     49219 274859  274968  275050  275152  275245  275346
     49249 275482  275587  275702  275816  275925  276070
     49279 276214  276337  276473  276593  276711  276861
     49309 276980  277100  277215  277309  277428  277552
     49339 277671  277801  277913  278034  278166  278269
     49369 278384  278488  278590  278726  278837  278942
     49399 279058  279161  279292  279453  279582  279713
     49429 279829  279941  280093  280227  280351  280480
     49459 280590  280714  280865  280990  281121  281237
     49489 281348  281482  281594  281692  281784  281857
     49519 281948  282045  282109  282173  282222  282277
     49549 282369  282446  282518  282590  282648  282727
     49579 282805  282870  282955  283032  283116  283238
     49609 283352  283476  283597  283696  283817  283950
     49639 284069  284190  284291  284401  284544  284668
     49669 284789  284907  285010  285137  285269  285387
     49699 285511  285624  285754  285906  286042  286188
     49729 286312  286418  286548  286686  286824  286964
     49759 287079  287198  287337  287462  287608  287752
     49789 287888  288045  288192  288322  288465  288590
     49819 288725  288880  289017  289160  289288  289408
     49849 289552  289692  289820  289935  290031  290140
     49879 290259  290364  290474  290554  290615  290698
     49909 290775  290855  290931  290976  291028  291098
     49939 291167  291254  291324  291397  291497  291597
     49969 291708  291814  291906  292021  292150  292269
     49999 292401  292510  292611  292730  292846  292976
     50029 293101  293203  293326  293467  293601  293738
     50059 293849  293962  294093  294219  294354  294466
     50089 294545  294641  294738  294832  294933  295006
     50119 295090  295193  295292  295413  295522  295613
     50149 295733  295859  295972  296092  296189  296303
     50179 296416  296532  296658  296769  296866  296984
     50209 297110  297231  297360  297456  297543  297639
     50239 297725  297822  297910  297971  298047  298117
     50269 298180  298247  298290  298341  298407  298471
     50299 298554  298606  298642  298696  298753  298821
     50329 298902  298954  299019  299108  299190  299303
     50359 299397  299478  299578  299678  299785  299900
     50389 299986  300082  300188  300284  300390  300478
     50419 300559  300647  300731  300829  300931  301016
     50449 301110  301208  301304  301414  301498  301571
     50479 301652  301719  301808  301903  301982  302075
     50509 302175  302284  302423  302544  302665  302793
     50539 302914  303051  303186  303297  303413  303522
     50569 303623  303744  303853  303950  304054  304154
     50599 304271  304382  304459  304537  304603  304657
     50629 304721  304756  304792  304845  304902  304992
     50659 305077  305139  305210  305277  305345  305435
     50689 305502  305574  305653  305725  305831  305936
     50719 306027  306128  306223  306329  306454  306551
     50749 306644  306749  306854  306981  307087  307166
     50779 307247  307319  307400  307510  307591  307670
     50809 307752  307819  307913  307997  308073  308160
     50839 308245  308351  308475  308580  308678  308772
     50869 308868  308993  309104  309199  309304  309394
     50899 309501  309622  309715  309812  309905  309992
     50929 310111  310213  310302  310392  310467  310562
     50959 310674  310746  310812  310860  310897  310945
     50989 310974  310998  311024  311030  311054  311082
     51019 311089  311112  311132  311155  311201  311221
     51049 311238  311269  311300  311356  311417  311454
     51079 311508  311555  311608  311698  311769  311837
     51109 311908  311969  312052  312148  312221  312295
     51139 312361  312427  312516  312579  312636  312686
     51169 312721  312773  312834  312877  312930  312968
     51199 313002  313068  313127  313191  313251  313299
     51229 313373  313443  313489  313537  313575  313628
     51259 313709  313772  313839  313904  313962  314048
     51289 314129  314193  314264  314315  314362  314436
     51319 314491  314554  314599  314629  314686  314738
     51349 314772  314802  314803  314806  314835  314851
     51379 314877  314889  314890  314923  314947  314965
     51409 314997  315012  315050  315105  315140  315177
     51439 315198  315226  315282  315320  315374  315435
     51469 315476  315538  315627  315692  315766  315828
     51499 315891  315979  316040  316101  316159  316201
     51529 316261  316331  316386  316445  316476  316502
     51559 316554  316601  316658  316710  316739  316786
     51589 316834  316872  316931  316964  317003  317069
     51619 317115  317163  317207  317228  317281  317334
     51649 317383  317452  317497  317539  317612  317660
     51679 317719  317768  317795  317833  317869  317901
     51709 317938  317937  317936  317955  317961  317987
     51739 318004  317997  317996  317995  317999  318012
     51769 318002  318008  318040  318063  318107  318127
     51799 318127  318154  318178  318211  318261  318277
     51829 318315  318379  318427  318501  318560  318603
     51859 318665  318709  318751  318804  318831  318878
     51889 318938  318976  319021  319046  319062  319101
     51919 319132  319166  319199  319199  319217  319237
     51949 319248  319301  319338  319375  319442  319497
     51979 319564  319624  319648  319689  319737  319777
     52009 319845  319873  319905  319952  319984  320046
     52039 320105  320137  320189  320226  320241  320268
     52069 320254  320246  320254  320248  320268  320276
     52099 320264  320266  320260  320244  320249  320220
     52129 320207  320222  320227  320266  320282  320275
     52159 320297  320305  320318  320359  320367  320390
     52189 320433  320461  320527  320577  320606  320660
     52219 320694  320737  320807  320839  320878  320921
     52249 320939  320987  321022  321047  321104  321150
     52279 321203  321254  321261  321276  321303  321328
     52309 321395  321434  321462  321511  321551  321610
     52339 321677  321708  321753  321788  321815  321884
     52369 321917  321946  321990  322007  322046  322100
     52399 322114  322153  322193  322224  322290  322310
     52429 322316  322317  322287  322283  322292  322289
     52459 322304  322309  322305  322328  322307  322285
     52489 322271  322239  322248  322256  322243  322255
     52519 322254  322257  322300  322304  322315  322331
     52549 322328  322365  322396  322411  322447  322468
     52579 322489  322544  322558  322580  322604  322616
     52609 322670  322714  322742  322792  322812  322838
     52639 322889  322908  322946  322984  322999  323038
     52669 323054  323062  323098  323114  323149  323200
     52699 323213  323243  323271  323294  323362  323392
     52729 323420  323466  323490  323532  323586  323593
     52759 323624  323641  323642  323689  323712  323734
     52789 323758  323746  323743  323753  323724  323718
     52819 323690  323651  323640  323600  323579  323566
     52849 323536  323537  323538  323517  323529  323512
     52879 323494  323524  323518  323525  323534  323524
     52909 323552  323576  323586  323620  323626  323643
     52939 323699  323704  323722  323738  323739  323777
     52969 323808  323814  323836  323828  323822  323857
     52999 323864  323891  323906  323910  323961  323997
     53029 324017  324050  324045  324053  324094  324103
     53059 324146  324176  324173  324210  324225  324244
     53089 324298  324325  324368  324435  324459  324508
     53119 324526  324522  324567  324600  324633  324678
     53149 324683  324693  324712  324704  324724  324715
     53179 324691  324695  324678  324658  324638  324620
     53209 324572  324565  324538  324546  324527  324507
     53239 324528  324521  324532  324538  324503  324516
     53269 324530  324527  324560  324567  324582  324633
     53299 324643  324673  324703  324705  324749  324795
     53329 324823  324874  324884  324898  324947  324965
     53359 325010  325034  325030  325058  325083  325113
     53389 325164  325175  325191  325224  325241  325306
     53419 325347  325381  325457  325522  325579  325642
     53449 325650  325679  325730  325743  325798  325826
     53479 325852  325917  325960  326004  326062  326079
     53509 326114  326151  326145  326174  326168  326149
     53539 326161  326150  326151  326145  326096  326077
     53569 326065  326031  326048  326030  326009  326026
     53599 326014  326024  326031  325991  325992  326007
     53629 326012  326068  326075  326081  326113  326121
     53659 326156  326195  326205  326246  326281  326303
     53689 326369  326390  326420  326466  326477  326512
     53719 326540  326547  326587  326611  326626  326665
     53749 326660  326669  326700  326723  326788  326832
     53779 326858  326909  326946  326991  327077  327104
     53809 327139  327185  327215  327301  327360  327396
     53839 327456  327492  327540  327623  327664  327726
     53869 327795  327837  327908  327947  327965  328001
     53899 327996  328006  328038  328038  328073  328111
     53929 328116  328162  328172  328171  328192  328191
     53959 328216  328250  328247  328275  328298  328311
     53989 328379  328408  328441  328496  328531  328606
     54019 328697  328743  328812  328871  328917  329009
     54049 329055  329107  329164  329197  329264  329332
     54079 329376  329444  329487  329528  329604  329642
     54109 329689  329752  329795  329883  329962  330020
     54139 330102  330158  330203  330273  330299  330345
     54169 330401  330433  330514  330581  330627  330700
     54199 330764  330837  330941  330988  331053  331113
     54229 331151  331240  331312  331360  331420  331444
     54259 331473  331521  331525  331556  331574  331577
     54289 331618  331625  331625  331637  331614  331618
     54319 331644  331627  331636  331636  331619  331656
     54349 331673  331697  331739  331755  331804  331871
     54379 331901  331952  331986  332017  332091  332126
     54409 332168  332216  332237  332301  332388  332440
     54439 332516  332547  332566  332627  332662  332710
     54469 332760  332789  332842  332893  332927  333000
     54499 333040  333085  333162  333201  333258  333306
     54529 333322  333383  333433  333470  333541  333586
     54559 333637  333722  333758  333816  333869  333902
     54589 333976  334046  334105  334180  334210  334240
     54619 334297  334319  334362  334381  334381  334421
     54649 334450  334472  334498  334484  334492  334525
     54679 334530  334563  334572  334568  334601  334616
     54709 334643  334685  334695  334741  334810  334843
     54739 334908  334947  334974  335045  335100  335170
     54769 335241  335276  335329  335403  335453  335542
     54799 335603  335653  335731  335778  335841  335892
     54829 335907  335953  336008  336047  336114  336132
     54859 336148  336193  336219  336279  336317  336326
     54889 336372  336427  336476  336557  336597  336648
     54919 336726  336772  336843  336911  336953  337030
     54949 337100  337163  337244  337278  337320  337388
     54979 337431  337497  337535  337554  337599  337629
     55009 337646  337670  337654  337651  337663  337659
     55039 337689  337694  337687  337713  337723  337743
     55069 337781  337786  337814  337854  337873  337933
     55099 337964  337988  338050  338090  338138  338201
     55129 338231  338281  338336  338373  338434  338464
     55159 338497  338561  338600  338656  338708  338740
     55189 338798  338847  338875  338937  338961  338986
     55219 339036  339071  339140  339211  339244  339304
     55249 339372  339431  339526  339575  339626  339685
     55279 339719  339790  339863  339909  339980  340048
     55309 340110  340199  340244  340277  340334  340372
     55339 340444  340498  340522  340557  340572  340585
     55369 340604  340579  340568  340563  340537  340544
     55399 340534  340502  340495  340477  340480  340506
     55429 340491  340496  340509  340508  340550  340564
     55459 340566  340587  340599  340635  340710  340752
     55489 340806  340855  340887  340962  341017  341053
     55519 341109  341139  341187  341244  341268  341304
     55549 341327  341340  341389  341410  341426  341455
     55579 341472  341508  341552  341570  341608  341635
     55609 341664  341738  341774  341812  341867  341903
     55639 341962  342028  342075  342147  342200  342245
     55669 342321  342369  342416  342469  342511  342582
     55699 342660  342702  342749  342784  342819  342872
     55729 342892  342909  342917  342907  342921  342925
     55759 342913  342922  342916  342911  342940  342936
     55789 342939  342947  342942  342979  343009  343023
     55819 343055  343079  343124  343205  343255  343320
     55849 343375  343404  343468  343526  343577  343644
     55879 343683  343732  343804  343846  343900  343939
     55909 343971  344037  344089  344147  344214  344255
     55939 344310  344377  344417  344471  344504  344533
     55969 344601  344643  344682  344718  344735  344777
     55999 344846  344908  344984  345042  345099  345186
     56029 345247  345309  345369  345410  345462  345530
     56059 345575  345627  345658  345684  345739  345780
     56089 345821  345848  345848  345857  345868  345861
     56119 345873  345862  345863  345889  345898  345921
     56149 345934  345928  345948  345971  345990  346030
     56179 346047  346076  346142  346182  346239  346287
     56209 346316  346376  346437  346480  346536  346575
     56239 346623  346695  346762  346847  346912  346959
     56269 347022  347081  347132  347177  347203  347239
     56299 347296  347343  347413  347472  347529  347603
     56329 347659  347718  347776  347811  347871  347955
     56359 348031  348123  348198  348259  348347  348434
     56389 348520  348605  348663  348733  348820  348891
     56419 348973  349035  349084  349155  349215  349260
     56449 349289  349298  349322  349362  349394  349426
     56479 349421  349413  349430  349446  349470  349491
     56509 349491  349507  349529  349553  349594  349613
     56539 349632  349676  349712  349767  349822  349860
     56569 349912  349974  350033  350106  350152  350206
     56599 350279  350340  350407  350469  350514  350578
     56629 350645  350706  350771  350808  350852  350920
     56659 350982  351050  351095  351126  351182  351238
     56689 351297  351358  351390  351437  351503  351564
     56719 351657  351733  351788  351850  351908  351981
     56749 352065  352127  352191  352259  352323  352415
     56779 352490  352548  352618  352674  352738  352800
     56809 352826  352852  352888  352923  352977  353007
     56839 353018  353043  353060  353094  353128  353132
     56869 353145  353161  353171  353208  353229  353239
     56899 353261  353287  353334  353385  353416  353457
     56929 353499  353540  353615  353670  353719  353783
     56959 353836  353903  353978  354023  354077  354135
     56989 354187  354259  354315  354369  354432  354483
     57019 354549  354608  354643  354693  354749  354808
     57049 354880  354925  354979  355044  355103  355183
     57079 355251  355296  355354  355423  355504  355614
     57109 355695  355764  355826  355893  355986  356062
     57139 356117  356185  356241  356306  356398  356464
     57169 356516  356562  356596  356646  356678  356693
     57199 356730  356766  356809  356873  356903  356927
     57229 356951  356974  357028  357073  357106  357147
     57259 357187  357245  357330  357388  357446  357509
     57289 357573  357669  357748  357814  357895  357968
     57319 358055  358166  358244  358320  358395  358466
     57349 358551  358630  358707  358790  358866  358946
     57379 359041  359114  359204  359299  359390  359496
     57409 359585  359664  359737  359798  359888  359981
     57439 360049  360134  360220  360314  360433  360534
     57469 360632  360734  360825  360926  361037  361119
     57499 361203  361278  361348  361450  361535  361612
     57529 361694  361766  361846  361928  361981  362024
     57559 362046  362065  362115  362153  362182  362200
     57589 362201  362220  362247  362269  362304  362327
     57619 362352  362406  362443  362482  362528  362564
     57649 362623  362691  362748  362816  362869  362932
     57679 363031  363108  363180  363251  363317  363410
     57709 363501  363568  363645  363709  363775  363862
     57739 363927  363991  364045  364087  364156  364227
     57769 364288  364349  364393  364444  364515  364577
     57799 364658  364724  364774  364847  364917  364987
     57829 365066  365125  365201  365295  365364  365446
     57859 365523  365596  365697  365783  365854  365927
     57889 365980  366042  366122  366180  366246  366286
     57919 366307  366343  366373  366399  366422  366426
     57949 366448  366476  366492  366525  366538  366547
     57979 366578  366595  366616  366634  366639  366668
     58009 366711  366746  366798  366830  366862  366916
     58039 366958  367014  367077  367121  367180  367251
     58069 367308  367379  367422  367461  367530  367593
     58099 367663  367715  367742  367784  367836  367877
     58129 367911  367919  367932  367976  368023  368099
     58159 368161  368200  368252  368302  368347  368405
     58189 368443  368488  368549  368596  368659  368711
     58219 368746  368798  368856  368914  368984  369025
     58249 369064  369114  369146  369194  369227  369244
     58279 369279  369307  369321  369326  369301  369278
     58309 369280  369283  369306  369307  369300  369311
     58339 369317  369337  369356  369350  369356  369373
     58369 369383  369425  369441  369451  369491  369530
     58399 369582  369642  369668  369709  369770  369817
     58429 369878  369919  369959  370023  370079  370138
     58459 370183  370204  370240  370283  370311  370362
     58489 370392  370411  370450  370490  370551  370606
     58519 370633  370682  370740  370795  370866  370897
     58549 370929  370980  371021  371090  371153  371192
     58579 371250  371307  371352  371419  371450  371486
     58609 371534  371564  371615  371656  371669  371695
     58639 371714  371726  371754  371748  371744  371744
     58669 371723  371720  371698  371656  371635  371612
     58699 371599  371605  371573  371552  371544  371528
     58729 371548  371551  371534  371533  371517  371518
     58759 371539  371520  371517  371531  371538  371577
     58789 371592  371598  371629  371645  371663  371698
     58819 371701  371714  371726  371720  371748  371762
     58849 371771  371795  371789  371808  371852  371872
     58879 371905  371927  371938  371981  371991  372012
     58909 372050  372077  372132  372188  372206  372231
     58939 372249  372273  372346  372379  372395  372417
     58969 372422  372457  372497  372508  372532  372540
     58999 372537  372561  372546  372516  372490  372436
     59029 372408  372375  372313  372261  372197  372140
     59059 372111  372061  372031  372004  371951  371932
     59089 371901  371844  371813  371775  371757  371770
     59119 371750  371732  371721  371694  371715  371731
