   MJD       EECO-REF    NIST-REF NS   DATE    COMMENTS	
=========    ========    ======== == ========  ========
# following clock offsets are from file:
#   ~/tree/timing/1518+4904/work_08Jan01/from_gemma/wsrtgps.clk
# converted to standard tempo format by:
#   ~/tree/timing/1518+4904/work_08Jan01/do.convert.wsrtclk
 51540.03       0.0        -2.550 i 
 51540.53       0.0        -2.569 i 
 51541.03       0.0        -2.558 i 
 51541.53       0.0        -2.589 i 
 51542.03       0.0        -2.638 i 
 51542.53       0.0        -2.617 i 
 51543.03       0.0        -2.617 i 
 51543.53       0.0        -2.646 i 
 51547.52       0.0        -2.749 i 
 51554.52       0.0        -2.235 i 
 51555.02       0.0        -2.278 i 
 51555.52       0.0        -2.240 i 
 51556.03       0.0        -2.308 i 
 51556.52       0.0        -2.364 i 
 51557.00       0.0        -2.381 i 
 51557.05       0.0        -2.382 i 
 51557.50       0.0        -2.348 i 
 51557.55       0.0        -2.371 i 
 51558.00       0.0        -2.374 i 
 51558.05       0.0        -2.399 i 
 51558.50       0.0        -2.383 i 
 51558.55       0.0        -2.389 i 
 51559.00       0.0        -2.395 i 
 51559.05       0.0        -2.400 i 
 51559.50       0.0        -2.381 i 
 51559.55       0.0        -2.408 i 
 51560.00       0.0        -2.394 i 
 51560.05       0.0        -2.393 i 
 51560.50       0.0        -2.433 i 
 51560.55       0.0        -2.450 i 
 51561.00       0.0        -2.440 i 
 51561.05       0.0        -2.448 i 
 51561.50       0.0        -2.435 i 
 51561.55       0.0        -2.460 i 
 51562.00       0.0        -2.473 i 
 51562.05       0.0        -2.474 i 
 51562.50       0.0        -2.447 i 
 51562.55       0.0        -2.462 i 
 51563.00       0.0        -2.487 i 
 51563.05       0.0        -2.483 i 
 51563.50       0.0        -2.484 i 
 51563.55       0.0        -2.507 i 
 51564.00       0.0        -2.514 i 
 51564.05       0.0        -2.513 i 
 51564.50       0.0        -2.521 i 
 51564.55       0.0        -2.542 i 
 51565.00       0.0        -2.518 i 
 51565.05       0.0        -2.523 i 
 51565.50       0.0        -2.525 i 
 51565.55       0.0        -2.534 i 
 51566.00       0.0        -2.533 i 
 51566.05       0.0        -2.550 i 
 51566.50       0.0        -2.540 i 
 51566.55       0.0        -2.545 i 
 51567.00       0.0        -2.603 i 
 51567.05       0.0        -2.591 i 
 51571.00       0.0        -2.461 i 
 51571.05       0.0        -2.463 i 
 51571.50       0.0        -2.275 i 
 51571.55       0.0        -2.367 i 
 51572.00       0.0        -2.531 i 
 51572.05       0.0        -2.542 i 
 51572.50       0.0        -2.529 i 
 51572.55       0.0        -2.547 i 
 51573.00       0.0        -2.544 i 
 51573.05       0.0        -2.551 i 
 51573.50       0.0        -2.569 i 
 51573.55       0.0        -2.566 i 
 51574.00       0.0        -2.583 i 
 51574.05       0.0        -2.587 i 
 51574.50       0.0        -2.659 i 
 51574.55       0.0        -2.633 i 
 51575.00       0.0        -2.296 i 
 51575.05       0.0        -2.295 i 
 51575.50       0.0        -2.703 i 
 51575.55       0.0        -2.699 i 
 51576.00       0.0        -2.740 i 
 51576.05       0.0        -2.716 i 
 51578.53       0.0        -2.645 i 
 51579.03       0.0        -2.939 i 
 51579.53       0.0        -2.935 i 
 51580.03       0.0        -2.935 i 
 51580.53       0.0        -2.942 i 
 51581.03       0.0        -2.942 i 
 51581.53       0.0        -2.967 i 
 51584.51       0.0        -2.556 i 
 51584.55       0.0        -2.553 i 
 51585.01       0.0        -2.593 i 
 51585.05       0.0        -2.564 i 
 51585.51       0.0        -2.602 i 
 51585.55       0.0        -2.612 i 
 51586.01       0.0        -2.610 i 
 51586.05       0.0        -2.588 i 
 51586.51       0.0        -2.652 i 
 51586.55       0.0        -2.621 i 
 51587.01       0.0        -2.614 i 
 51587.05       0.0        -2.610 i 
 51587.51       0.0        -2.648 i 
 51587.55       0.0        -2.646 i 
 51588.01       0.0        -2.645 i 
 51588.05       0.0        -2.659 i 
 51588.51       0.0        -2.748 i 
 51588.55       0.0        -2.731 i 
 51589.01       0.0        -2.728 i 
 51589.05       0.0        -2.746 i 
 51589.51       0.0        -2.813 i 
 51589.55       0.0        -2.791 i 
 51590.01       0.0        -2.735 i 
 51590.05       0.0        -2.738 i 
 51590.51       0.0        -2.736 i 
 51590.55       0.0        -2.737 i 
 51591.01       0.0        -2.770 i 
 51591.05       0.0        -2.783 i 
 51591.51       0.0        -2.783 i 
 51591.55       0.0        -2.778 i 
 51592.01       0.0        -2.791 i 
 51592.05       0.0        -2.793 i 
 51592.51       0.0        -2.797 i 
 51592.55       0.0        -2.783 i 
 51593.01       0.0        -2.771 i 
 51593.05       0.0        -2.788 i 
 51593.51       0.0        -2.824 i 
 51593.55       0.0        -2.803 i 
 51594.01       0.0        -2.835 i 
 51594.05       0.0        -2.839 i 
 51594.51       0.0        -2.879 i 
 51594.55       0.0        -2.872 i 
 51595.01       0.0        -2.863 i 
 51595.05       0.0        -2.886 i 
 51596.02       0.0        -2.983 i 
 51596.53       0.0        -3.121 i 
 51597.03       0.0        -3.127 i 
 51597.53       0.0        -3.326 i 
 51598.03       0.0        -3.414 i 
 51601.54       0.0        -3.517 i 
 51602.04       0.0        -3.516 i 
 51602.54       0.0        -3.542 i 
 51603.04       0.0        -3.544 i 
 51603.54       0.0        -3.565 i 
 51604.04       0.0        -3.541 i 
 51604.54       0.0        -3.230 i 
 51605.04       0.0        -3.604 i 
 51605.54       0.0        -3.603 i 
 51606.04       0.0        -3.594 i 
 51606.54       0.0        -3.642 i 
 51607.04       0.0        -3.629 i 
 51607.54       0.0        -3.666 i 
 51608.04       0.0        -3.668 i 
 51608.54       0.0        -3.684 i 
 51609.04       0.0        -3.700 i 
 51609.54       0.0        -3.731 i 
 51610.01       0.0        -3.734 i 
 51610.05       0.0        -3.748 i 
 51610.51       0.0        -3.773 i 
 51610.55       0.0        -3.720 i 
 51611.01       0.0        -3.809 i 
 51611.05       0.0        -3.809 i 
 51611.51       0.0        -3.852 i 
 51611.55       0.0        -3.857 i 
 51612.01       0.0        -3.864 i 
 51612.05       0.0        -3.853 i 
 51612.51       0.0        -3.864 i 
 51612.55       0.0        -3.852 i 
 51613.01       0.0        -3.829 i 
 51613.05       0.0        -3.849 i 
 51613.51       0.0        -3.887 i 
 51613.55       0.0        -3.862 i 
 51614.01       0.0        -3.887 i 
 51614.05       0.0        -3.874 i 
 51614.51       0.0        -3.899 i 
 51614.55       0.0        -3.926 i 
 51616.53       0.0        -3.961 i 
 51617.03       0.0        -3.947 i 
 51617.53       0.0        -3.638 i 
 51618.03       0.0        -3.636 i 
 51618.53       0.0        -3.649 i 
 51619.03       0.0        -3.649 i 
 51619.53       0.0        -3.689 i 
 51620.03       0.0        -3.708 i 
 51620.53       0.0        -3.722 i 
 51621.04       0.0        -3.723 i 
 51621.54       0.0        -3.730 i 
 51622.04       0.0        -3.738 i 
 51622.54       0.0        -3.744 i 
 51623.04       0.0        -3.739 i 
 51623.54       0.0        -3.792 i 
 51624.04       0.0        -3.791 i 
 51625.03       0.0        -3.866 i 
 51625.53       0.0        -3.870 i 
 51626.03       0.0        -3.922 i 
 51626.53       0.0        -3.810 i 
 51627.03       0.0        -3.908 i 
 51627.53       0.0        -3.825 i 
 51628.03       0.0        -3.893 i 
 51628.53       0.0        -3.879 i 
 51629.03       0.0        -3.864 i 
 51629.53       0.0        -3.860 i 
 51630.03       0.0        -3.844 i 
 51630.53       0.0        -3.805 i 
 51631.03       0.0        -3.819 i 
 51631.53       0.0        -3.813 i 
 51632.03       0.0        -3.854 i 
 51632.53       0.0        -3.895 i 
 51633.03       0.0        -3.884 i 
 51633.53       0.0        -3.841 i 
 51634.00       0.0        -3.900 i 
 51634.05       0.0        -3.906 i 
 51634.53       0.0        -3.870 i 
 51635.03       0.0        -3.888 i 
 51635.53       0.0        -4.022 i 
 51636.03       0.0        -4.050 i 
 51636.53       0.0        -4.061 i 
 51637.03       0.0        -4.076 i 
 51637.53       0.0        -4.082 i 
 51638.03       0.0        -4.050 i 
 51638.51       0.0        -3.692 i 
 51639.01       0.0        -3.694 i 
 51639.51       0.0        -3.675 i 
 51640.01       0.0        -4.092 i 
 51640.51       0.0        -3.667 i 
 51641.01       0.0        -3.664 i 
 51641.51       0.0        -3.639 i 
 51642.01       0.0        -3.658 i 
 51642.51       0.0        -3.659 i 
 51643.01       0.0        -3.657 i 
 51643.51       0.0        -3.658 i 
 51644.01       0.0        -3.676 i 
 51644.51       0.0        -3.661 i 
 51645.01       0.0        -3.650 i 
 51645.50       0.0        -3.658 i 
 51645.55       0.0        -3.659 i 
 51646.00       0.0        -3.653 i 
 51646.05       0.0        -3.657 i 
 51646.50       0.0        -3.665 i 
 51646.55       0.0        -3.644 i 
 51647.00       0.0        -3.647 i 
 51647.05       0.0        -3.663 i 
 51647.53       0.0        -3.640 i 
 51648.03       0.0        -3.656 i 
 51648.53       0.0        -3.662 i 
 51649.03       0.0        -3.676 i 
 51649.53       0.0        -3.657 i 
 51650.03       0.0        -3.665 i 
 51650.53       0.0        -3.655 i 
 51651.03       0.0        -3.634 i 
 51651.52       0.0        -3.679 i 
 51652.02       0.0        -3.643 i 
 51652.50       0.0        -3.664 i 
 51652.55       0.0        -3.658 i 
 51653.00       0.0        -3.669 i 
 51653.05       0.0        -3.655 i 
 51653.50       0.0        -3.637 i 
 51653.55       0.0        -3.658 i 
 51654.00       0.0        -3.651 i 
 51654.05       0.0        -3.661 i 
 51655.01       0.0        -3.653 i 
 51655.51       0.0        -3.649 i 
 51656.01       0.0        -3.646 i 
 51656.51       0.0        -3.671 i 
 51657.01       0.0        -3.650 i 
 51657.51       0.0        -3.658 i 
 51658.01       0.0        -3.648 i 
 51658.51       0.0        -3.673 i 
 51659.01       0.0        -3.655 i 
 51659.54       0.0        -3.675 i 
 51660.00       0.0        -3.655 i 
 51660.04       0.0        -3.657 i 
 51660.50       0.0        -3.665 i 
 51660.54       0.0        -3.663 i 
 51661.02       0.0        -3.635 i 
 51661.52       0.0        -3.681 i 
 51662.03       0.0        -3.660 i 
 51662.53       0.0        -3.673 i 
 51663.03       0.0        -3.650 i 
 51663.53       0.0        -3.665 i 
 51664.03       0.0        -3.663 i 
 51664.53       0.0        -3.697 i 
 51665.03       0.0        -3.661 i 
 51665.53       0.0        -3.668 i 
 51666.03       0.0        -3.669 i 
 51666.53       0.0        -3.658 i 
 51667.03       0.0        -3.660 i 
 51667.53       0.0        -3.656 i 
 51668.03       0.0        -3.657 i 
 51668.53       0.0        -3.664 i 
 51669.03       0.0        -3.666 i 
 51669.53       0.0        -3.683 i 
 51670.03       0.0        -3.675 i 
 51670.53       0.0        -3.672 i 
 51671.03       0.0        -3.672 i 
 51671.53       0.0        -3.678 i 
 51672.03       0.0        -3.653 i 
 51672.53       0.0        -3.681 i 
 51673.03       0.0        -3.676 i 
 51673.51       0.0        -3.690 i 
 51673.55       0.0        -3.688 i 
 51674.01       0.0        -3.665 i 
 51674.05       0.0        -3.683 i 
 51675.02       0.0        -3.664 i 
 51675.52       0.0        -3.663 i 
 51676.02       0.0        -3.664 i 
 51676.52       0.0        -3.657 i 
 51677.02       0.0        -3.658 i 
 51677.54       0.0        -3.655 i 
 51678.04       0.0        -3.665 i 
 51678.54       0.0        -3.664 i 
 51679.04       0.0        -3.675 i 
 51679.54       0.0        -3.671 i 
 51680.04       0.0        -3.679 i 
 51680.52       0.0        -3.670 i 
 51681.02       0.0        -3.670 i 
 51681.52       0.0        -3.663 i 
 51682.02       0.0        -3.681 i 
 51682.52       0.0        -3.659 i 
 51683.02       0.0        -3.674 i 
 51683.52       0.0        -3.668 i 
 51684.02       0.0        -3.671 i 
 51684.52       0.0        -3.685 i 
 51685.02       0.0        -3.688 i 
 51685.52       0.0        -3.668 i 
 51686.02       0.0        -3.678 i 
 51686.52       0.0        -3.677 i 
 51687.02       0.0        -3.681 i 
 51687.53       0.0        -3.683 i 
 51688.03       0.0        -3.682 i 
 51688.53       0.0        -3.671 i 
 51689.03       0.0        -3.673 i 
 51689.53       0.0        -3.683 i 
 51690.03       0.0        -3.680 i 
 51690.53       0.0        -3.683 i 
 51691.03       0.0        -3.678 i 
 51691.53       0.0        -3.678 i 
 51692.03       0.0        -3.671 i 
 51692.53       0.0        -3.688 i 
 51693.03       0.0        -3.683 i 
 51693.53       0.0        -3.686 i 
 51694.03       0.0        -3.688 i 
 51694.53       0.0        -3.699 i 
 51695.00       0.0        -3.695 i 
 51695.04       0.0        -3.682 i 
 51695.51       0.0        -3.695 i 
 51696.01       0.0        -3.698 i 
 51696.51       0.0        -3.708 i 
 51697.01       0.0        -3.704 i 
 51697.51       0.0        -3.703 i 
 51698.01       0.0        -3.702 i 
 51698.51       0.0        -3.707 i 
 51699.01       0.0        -3.709 i 
 51699.51       0.0        -3.711 i 
 51700.01       0.0        -3.706 i 
 51700.51       0.0        -3.710 i 
 51701.01       0.0        -3.700 i 
 51701.51       0.0        -3.715 i 
 51702.01       0.0        -3.707 i 
 51702.52       0.0        -3.711 i 
 51703.02       0.0        -3.705 i 
 51703.52       0.0        -3.718 i 
 51704.02       0.0        -3.704 i 
 51704.52       0.0        -3.718 i 
 51705.02       0.0        -3.715 i 
 51705.52       0.0        -3.718 i 
 51706.02       0.0        -3.713 i 
 51706.52       0.0        -3.720 i 
 51707.02       0.0        -3.715 i 
 51707.52       0.0        -3.723 i 
 51708.02       0.0        -3.727 i 
 51709.03       0.0        -3.727 i 
 51709.54       0.0        -3.733 i 
 51710.00       0.0        -3.721 i 
 51710.04       0.0        -3.731 i 
 51710.53       0.0        -3.720 i 
 51711.01       0.0        -3.726 i 
 51711.05       0.0        -3.729 i 
 51711.51       0.0        -3.731 i 
 51711.55       0.0        -3.733 i 
 51712.01       0.0        -3.735 i 
 51712.05       0.0        -3.740 i 
 51713.04       0.0        -3.736 i 
 51713.54       0.0        -3.739 i 
 51714.04       0.0        -3.738 i 
 51714.52       0.0        -3.741 i 
 51715.02       0.0        -3.741 i 
 51715.52       0.0        -3.752 i 
 51716.02       0.0        -3.746 i 
 51716.52       0.0        -3.768 i 
 51717.02       0.0        -3.755 i 
 51717.52       0.0        -3.752 i 
 51718.02       0.0        -3.648 i 
 51718.52       0.0        -3.611 i 
 51719.02       0.0        -3.649 i 
 51719.52       0.0        -3.609 i 
 51720.02       0.0        -3.657 i 
 51720.52       0.0        -3.638 i 
 51721.02       0.0        -3.663 i 
 51721.52       0.0        -3.655 i 
 51722.02       0.0        -3.664 i 
 51722.52       0.0        -3.723 i 
 51723.02       0.0        -3.673 i 
 51723.52       0.0        -3.727 i 
 51724.02       0.0        -3.672 i 
 51724.52       0.0        -3.683 i 
 51725.02       0.0        -3.664 i 
 51725.52       0.0        -3.702 i 
 51726.02       0.0        -3.679 i 
 51726.52       0.0        -3.700 i 
 51727.02       0.0        -3.692 i 
 51727.52       0.0        -3.709 i 
 51728.02       0.0        -3.689 i 
 51728.52       0.0        -3.728 i 
 51729.02       0.0        -3.697 i 
 51730.02       0.0        -3.708 i 
 51730.53       0.0        -3.830 i 
 51731.03       0.0        -3.815 i 
 51731.53       0.0        -3.827 i 
 51732.51       0.0        -3.833 i 
 51733.01       0.0        -3.818 i 
 51733.51       0.0        -3.826 i 
 51734.01       0.0        -3.837 i 
 51734.51       0.0        -3.863 i 
 51735.01       0.0        -3.837 i 
 51735.51       0.0        -3.837 i 
 51736.01       0.0        -3.838 i 
 51736.52       0.0        -3.831 i 
 51737.02       0.0        -3.841 i 
 51737.52       0.0        -3.833 i 
 51738.02       0.0        -3.833 i 
 51738.52       0.0        -3.862 i 
 51739.02       0.0        -3.832 i 
 51739.52       0.0        -3.855 i 
 51740.02       0.0        -3.845 i 
 51740.52       0.0        -3.852 i 
 51741.02       0.0        -3.820 i 
 51741.52       0.0        -3.837 i 
 51742.02       0.0        -3.846 i 
 51742.52       0.0        -3.854 i 
 51743.02       0.0        -3.875 i 
 51743.52       0.0        -3.868 i 
 51744.02       0.0        -3.853 i 
 51744.52       0.0        -3.871 i 
 51745.02       0.0        -3.870 i 
 51745.52       0.0        -3.872 i 
 51746.02       0.0        -3.874 i 
 51746.52       0.0        -3.867 i 
 51747.02       0.0        -3.870 i 
 51747.52       0.0        -3.877 i 
 51748.02       0.0        -3.876 i 
 51748.52       0.0        -3.871 i 
 51749.02       0.0        -3.879 i 
 51749.52       0.0        -3.868 i 
 51750.02       0.0        -3.882 i 
 51750.52       0.0        -3.873 i 
 51751.02       0.0        -3.899 i 
 51751.52       0.0        -3.896 i 
 51752.02       0.0        -3.892 i 
 51752.54       0.0        -3.885 i 
 51753.04       0.0        -3.902 i 
 51753.54       0.0        -3.915 i 
 51754.04       0.0        -3.901 i 
 51754.54       0.0        -3.919 i 
 51755.04       0.0        -3.917 i 
 51755.54       0.0        -3.901 i 
 51756.04       0.0        -3.921 i 
 51756.54       0.0        -3.924 i 
 51757.04       0.0        -3.927 i 
 51757.54       0.0        -3.906 i 
 51758.04       0.0        -3.923 i 
 51758.50       0.0        -3.905 i 
 51758.54       0.0        -3.909 i 
 51759.00       0.0        -3.914 i 
 51759.04       0.0        -3.911 i 
 51759.50       0.0        -3.928 i 
 51759.54       0.0        -3.939 i 
 51760.00       0.0        -3.949 i 
 51760.04       0.0        -3.933 i 
 51760.50       0.0        -3.918 i 
 51760.54       0.0        -3.934 i 
 51761.00       0.0        -3.930 i 
 51761.04       0.0        -3.936 i 
 51761.53       0.0        -3.945 i 
 51762.03       0.0        -3.937 i 
 51762.53       0.0        -3.928 i 
 51763.03       0.0        -3.943 i 
 51763.53       0.0        -3.951 i 
 51764.03       0.0        -3.949 i 
 51764.51       0.0        -3.952 i 
 51764.55       0.0        -3.952 i 
 51765.01       0.0        -3.948 i 
 51765.05       0.0        -3.954 i 
 51765.51       0.0        -3.946 i 
 51765.55       0.0        -3.944 i 
 51766.01       0.0        -3.954 i 
 51766.05       0.0        -3.953 i 
 51766.51       0.0        -3.957 i 
 51766.55       0.0        -3.954 i 
 51767.01       0.0        -3.952 i 
 51767.05       0.0        -3.965 i 
 51767.51       0.0        -3.966 i 
 51767.55       0.0        -3.959 i 
 51768.01       0.0        -3.959 i 
 51768.05       0.0        -3.943 i 
 51768.51       0.0        -3.954 i 
 51768.55       0.0        -3.945 i 
 51769.01       0.0        -3.956 i 
 51769.05       0.0        -3.938 i 
 51769.51       0.0        -3.982 i 
 51769.55       0.0        -3.965 i 
 51770.01       0.0        -3.966 i 
 51770.05       0.0        -3.951 i 
 51770.51       0.0        -3.981 i 
 51770.55       0.0        -3.984 i 
 51771.01       0.0        -3.974 i 
 51771.05       0.0        -3.953 i 
 51771.53       0.0        -3.971 i 
 51772.03       0.0        -3.954 i 
 51772.53       0.0        -3.982 i 
 51773.03       0.0        -3.987 i 
 51773.53       0.0        -3.980 i 
 51774.03       0.0        -3.983 i 
 51774.53       0.0        -3.991 i 
 51775.03       0.0        -3.998 i 
 51775.53       0.0        -4.006 i 
 51776.03       0.0        -4.000 i 
 51776.53       0.0        -3.987 i 
 51777.03       0.0        -3.999 i 
 51777.53       0.0        -4.009 i 
 51778.03       0.0        -4.018 i 
 51778.51       0.0        -4.006 i 
 51779.01       0.0        -4.005 i 
 51780.01       0.0        -4.025 i 
 51780.51       0.0        -4.010 i 
 51781.01       0.0        -4.008 i 
 51781.51       0.0        -4.016 i 
 51782.01       0.0        -4.015 i 
 51782.51       0.0        -4.013 i 
 51783.01       0.0        -4.033 i 
 51783.51       0.0        -4.040 i 
 51784.01       0.0        -4.039 i 
 51784.51       0.0        -4.033 i 
 51785.01       0.0        -4.041 i 
 51785.52       0.0        -4.033 i 
 51786.02       0.0        -4.025 i 
 51786.52       0.0        -4.043 i 
 51787.02       0.0        -4.035 i 
 51788.00       0.0        -4.038 i 
 51788.05       0.0        -4.038 i 
 51788.50       0.0        -4.023 i 
 51788.55       0.0        -4.055 i 
 51789.00       0.0        -4.059 i 
 51789.05       0.0        -4.054 i 
 51789.50       0.0        -4.043 i 
 51789.55       0.0        -4.076 i 
 51790.00       0.0        -4.043 i 
 51790.05       0.0        -4.050 i 
 51790.50       0.0        -4.042 i 
 51790.55       0.0        -4.095 i 
 51791.00       0.0        -4.058 i 
 51791.05       0.0        -4.069 i 
 51791.50       0.0        -4.068 i 
 51791.55       0.0        -4.074 i 
 51792.00       0.0        -4.063 i 
 51792.05       0.0        -4.079 i 
 51792.54       0.0        -4.057 i 
 51793.04       0.0        -4.066 i 
 51793.54       0.0        -4.052 i 
 51794.04       0.0        -4.061 i 
 51794.54       0.0        -4.070 i 
 51795.04       0.0        -4.069 i 
 51795.54       0.0        -4.077 i 
 51796.04       0.0        -4.091 i 
 51796.54       0.0        -4.084 i 
 51797.04       0.0        -4.107 i 
 51797.54       0.0        -4.107 i 
 51798.04       0.0        -4.091 i 
 51798.54       0.0        -4.109 i 
 51799.04       0.0        -4.111 i 
 51799.53       0.0        -4.111 i 
 51800.03       0.0        -4.103 i 
 51800.53       0.0        -4.096 i 
 51801.03       0.0        -4.114 i 
 51802.00       0.0        -4.111 i 
 51802.04       0.0        -4.116 i 
 51802.50       0.0        -4.103 i 
 51802.54       0.0        -4.086 i 
 51803.00       0.0        -4.119 i 
 51803.04       0.0        -4.132 i 
 51803.50       0.0        -4.120 i 
 51803.54       0.0        -4.113 i 
 51804.00       0.0        -4.119 i 
 51804.04       0.0        -4.130 i 
 51804.50       0.0        -4.110 i 
 51804.54       0.0        -4.107 i 
 51805.00       0.0        -4.135 i 
 51805.04       0.0        -4.141 i 
 51821.52       0.0        -4.199 i 
 51822.02       0.0        -4.229 i 
 51822.52       0.0        -4.190 i 
 51823.02       0.0        -4.237 i 
 51823.52       0.0        -4.196 i 
 51824.02       0.0        -4.230 i 
 51824.52       0.0        -4.203 i 
 51825.02       0.0        -4.225 i 
 51825.52       0.0        -4.231 i 
 51826.02       0.0        -4.248 i 
 51826.52       0.0        -4.254 i 
 51827.02       0.0        -4.240 i 
 51827.52       0.0        -4.260 i 
 51828.02       0.0        -4.256 i 
 51828.52       0.0        -4.266 i 
 51829.02       0.0        -4.263 i 
 51829.52       0.0        -4.271 i 
 51830.02       0.0        -4.257 i 
 51830.52       0.0        -4.246 i 
 51831.02       0.0        -4.269 i 
 51831.52       0.0        -4.237 i 
 51832.02       0.0        -4.271 i 
 51832.52       0.0        -4.264 i 
 51833.02       0.0        -4.272 i 
 51833.54       0.0        -4.275 i 
 51834.03       0.0        -4.271 i 
 51834.54       0.0        -4.280 i 
 51835.04       0.0        -4.287 i 
